Year,Institutional_sector_name,Institutional_sector_code,Descriptor,SNA08TRANS,Asset_liability_code,Status,Values
2009.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,398833
2010.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,375802
2011.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,387135
2012.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,395629
2013.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,412378
2014.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,427635
2015.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,459050
2016.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,REVISED,514260
2017.03,Registered banks,221,Financial liabilities Closing balance Total financial liabilities,LE00000,AFL0000,FINAL,520758
2008.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,594
2009.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,469
2010.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,1176
2011.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,1002
2012.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,957
2013.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,903
2014.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,613
2015.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,399
2016.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,REVISED,131
2017.03,Other depository institutions,222,Capital Account Opening balances Produced non-financial assets,LS00000,AN10000,FINAL,C
2008.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,13
2009.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,16
2010.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,16
2011.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,16
2012.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,14
2013.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,14
2014.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,14
2015.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,14
2016.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,16
2017.03,Other depository institutions,222,Capital Account Opening balances Non-produced non-financial assets,LS00000,AN20000,FINAL,C
2008.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,607
2009.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,485
2010.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,1192
2011.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,1018
2012.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,971
2013.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,917
2014.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,627
2015.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,413
2016.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,REVISED,147
2017.03,Other depository institutions,222,Capital Account Opening balances Total non-financial assets,LS00000,AN00000,FINAL,136
2008.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2009.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2010.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2011.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2012.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2013.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2014.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2015.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2016.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,REVISED,S
2017.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Gross fixed capital formation,P051G00,AN10000,FINAL,S
2008.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2009.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2010.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2011.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2012.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2013.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2014.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2015.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2016.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,REVISED,S
2017.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Consumption of fixed capital,P051C00,AN10000,FINAL,S
2008.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2009.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2010.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2011.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2012.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2013.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2014.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2015.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2016.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2017.03,Other depository institutions,222,Capital Account Net transactions in produced non-financial assets Change in inventories,P052000,AN10000,FINAL,0
2008.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,-15
2009.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,4
2010.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,44
2011.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,14
2012.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,-1
2013.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,10
2014.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,20
2015.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,14
2016.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,REVISED,12
2017.03,Other depository institutions,222,Capital Account Total net transactions in produced non-financial assets,P051000,AN10000,FINAL,-30
2008.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,REVISED,0
2009.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2010.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2011.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,REVISED,0
2012.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2013.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2014.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2015.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2016.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
2017.03,Other depository institutions,222,Capital Account Net transactions in non-produced non-financial assets Net purchases of land,NP01000,AN20000,FINAL,0
